ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
16740-20180616,2590364,6921,1,"RESTAURANTE FRANCO, INC.",FRANCO'S RISTORANTE,300 W 31ST ST 1ST,CHICAGO,IL,60616,11,27,11-27,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,16740,RENEW,,04/15/2018,06/08/2018,N,06/16/2018,06/15/2020,06/08/2018,06/13/2018,AAI,,,41.838314286,-87.634166827,"(41.838314285595594, -87.63416682725416)"
7019-20170416,2512185,3731,1,THE STORE INC.,THE STORE INC,2002 N HALSTED ST,CHICAGO,IL,60614,43,11,43-11,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,7019,RENEW,,02/15/2017,03/02/2017,N,04/16/2017,04/15/2019,03/02/2017,03/03/2017,AAI,,,41.91832325,-87.648661976,"(41.91832325025227, -87.64866197573393)"
37789-20181016,2618220,33510,1,"AL'S GLOBE BOWL, INC.",THE INN,409 E 71ST ST 1ST,CHICAGO,IL,60619,6,7,6-7,3,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,37789,RENEW,,08/15/2018,10/10/2018,N,10/16/2018,10/15/2020,10/10/2018,10/10/2018,AAI,,,41.76560907,-87.61486639,"(41.76560906974058, -87.61486638953458)"
2222278-20180216,2573667,378192,1,"LOGAN TAVERN GROUP, LLC",LOGAN HARDWARE ARCADE,2408-2410 W FULLERTON AVE 1ST,CHICAGO,IL,60647,1,24,1-24,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2222278,RENEW,,12/15/2017,03/14/2018,N,02/16/2018,02/15/2020,03/14/2018,03/14/2018,AAI,,,41.925007324,-87.688019534,"(41.92500732368619, -87.68801953359667)"
1998541-20190516,2654818,267695,1,SWAE CORPORATION,OLD LAWNDALE TAP,5848 S LAWNDALE AVE,CHICAGO,IL,60629,23,1,23-1,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1998541,RENEW,,03/15/2019,05/11/2019,N,05/16/2019,07/15/2021,05/11/2019,05/13/2019,AAI,,,41.786410196,-87.715765646,"(41.786410195714154, -87.71576564562389)"
33764-20180216,2571065,32462,1,"STOP & DRINK, INC.",CLARK STREET ALE HOUSE,742 N CLARK ST,CHICAGO,IL,60654,42,57,42-57,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,33764,RENEW,,12/15/2017,01/16/2018,N,02/16/2018,02/15/2020,01/16/2018,01/17/2018,AAI,,,41.896133448,-87.63138315,"(41.896133448405855, -87.6313831499474)"
1194170-20170416,2512104,191,1,JO-KIM LOUNGE CORP.,Never Have I Ever,2247 N LINCOLN AVE 1,CHICAGO,IL,60614,43,29,43-29,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1194170,RENEW,,02/15/2017,04/11/2017,N,04/16/2017,04/15/2019,04/11/2017,10/24/2017,AAI,,35,41.923025621,-87.645166361,"(41.923025621203976, -87.64516636089154)"
1998509-20181216,2629457,347761,1,3135 W MONTROSE CORPORATION,TEMPLESTOWE PUB,3135 W MONTROSE AVE 1,CHICAGO,IL,60618,33,21,33-21,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1998509,RENEW,,10/15/2018,12/11/2018,N,12/16/2018,07/15/2021,12/11/2018,12/11/2018,AAI,,60,41.961083923,-87.707241209,"(41.96108392312639, -87.70724120876541)"
56160-20171016,2552402,18268,1,CHASE-WESTERN INC.,MULLEN'S BAR & GRILL,7301 N WESTERN AVE,CHICAGO,IL,60645,50,41,50-41,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,56160,RENEW,,08/31/2017,09/20/2017,N,10/16/2017,10/15/2019,09/20/2017,09/20/2017,AAI,,,42.01418203,-87.690083986,"(42.01418202950291, -87.69008398609922)"
8203-20190716,2665964,25820,1,GREEN MILL CORPORATION,GREEN MILL JAZZ CLUB,4802 N BROADWAY  1ST,CHICAGO,IL,60640,46,40,46-40,20,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,8203,RENEW,,05/15/2019,07/10/2019,N,07/16/2019,07/15/2021,07/10/2019,07/10/2019,AAI,,34,41.969138014,-87.659821302,"(41.969138014237544, -87.65982130240475)"
24205-20191016,2685482,29983,1,"AS TIME GOES BY II, LTD.",AS TIME GOES BY II LTD.,7706 W BELMONT AVE,CHICAGO,IL,60634,38,40,38-40,16,1472,Music and Dance,916,Music and Dance,24205,RENEW,,08/15/2019,10/15/2019,N,10/16/2019,10/15/2021,10/15/2019,10/16/2019,AAI,,,41.937994149,-87.819283117,"(41.9379941491104, -87.81928311687304)"
39232-20170216,2501932,3762,1,BERLIN CORPORATION,BERLIN,954 W BELMONT AVE,CHICAGO,IL,60657,44,20,44-20,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,39232,RENEW,,12/15/2016,02/11/2017,N,02/16/2017,02/15/2019,02/11/2017,02/14/2017,AAI,,17,41.940027954,-87.65357613,"(41.94002795419316, -87.65357612984606)"
43112-20170616,2524209,16263,1,"CHICAGO SPORTS BAR & GRILL, INC.","CHICAGO SPORTS BAR & GRILL, INC.",4335 W 47TH ST,CHICAGO,IL,60632,14,5,14-5,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,43112,RENEW,,04/15/2017,06/21/2017,N,06/16/2017,06/15/2019,06/21/2017,06/22/2017,AAI,,,41.807649252,-87.732429061,"(41.807649252190316, -87.73242906054888)"
65378-20180216,2570930,20335,1,"640 HUBBARD, INC.",CITY POOL HALL,640 W HUBBARD ST,CHICAGO,IL,60654,27,11,27-11,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,65378,RENEW,,12/15/2017,01/18/2018,N,02/16/2018,02/15/2020,01/18/2018,01/19/2018,AAI,,,41.890236753,-87.64442683,"(41.89023675339099, -87.64442682991817)"
956-20181216,2627804,178,1,2905 N ELSTON CORP,FREDY'S INN,2905 N ELSTON AVE,CHICAGO,IL,60618,35,7,35-7,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,956,RENEW,,10/15/2018,11/15/2018,N,12/16/2018,12/15/2020,11/15/2018,11/29/2018,AAI,,,41.934168143,-87.690478257,"(41.93416814341909, -87.69047825732142)"
46903-20190216,2638002,36369,2,"THE ELBO ROOM, INC.",THE ELBO ROOM,2871 N LINCOLN AVE 2ND,CHICAGO,IL,60657,32,8,32-8,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,46903,RENEW,,12/15/2018,02/05/2019,N,02/16/2019,07/15/2021,02/05/2019,02/06/2019,AAI,,27,41.934163264,-87.6607423,"(41.93416326415334, -87.66074230014898)"
35418-20170816,2537739,32833,1,"FRIENDS  LUNCH, INC.",MEMORIES PUB,6325 N CLARK ST,CHICAGO,IL,60660,48,7,48-7,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,35418,RENEW,,06/15/2017,08/11/2017,N,08/16/2017,08/15/2019,08/11/2017,08/14/2017,AAI,,,41.997262726,-87.670222318,"(41.99726272628727, -87.6702223175343)"
1742-20190416,2648551,50279,1,GROZDA MARKOVSKA,ROSA'S LOUNGE,2656 N LINCOLN AVE 1ST,CHICAGO,IL,60614,43,32,43-32,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1742,RENEW,,02/22/2019,04/09/2019,N,04/16/2019,07/15/2021,04/09/2019,04/09/2019,AAI,,35,41.930198671,-87.655624501,"(41.93019867120127, -87.65562450106667)"
22752-20190716,2666010,29600,1,SOUL JAM LIMITED,FARRAGUTS,5240 N CLARK ST 1ST,CHICAGO,IL,60640,40,43,40-43,20,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,22752,RENEW,,05/15/2019,06/24/2019,N,07/16/2019,07/15/2021,06/24/2019,06/24/2019,AAI,,22,41.977448285,-87.668520073,"(41.97744828480944, -87.66852007309949)"
2146943-20170516,2520904,370907,1,"LAKESIDE BAR, LIMITED",LAKESIDE BAR,3500 W LAKE ST 1,CHICAGO,IL,60624,28,43,28-43,11,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2146943,RENEW,,03/15/2017,05/04/2017,N,05/16/2017,05/15/2019,05/04/2017,05/04/2017,AAI,,,41.88489392,-87.713672291,"(41.88489391965036, -87.71367229083744)"
6283-20180616,2591259,62762,1,LILLIAN PROCHASKA INC.,OAKWOOD '83,1959 W MONTROSE AVE 1,CHICAGO,IL,60613,47,10,47-10,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,6283,RENEW,,04/15/2018,06/11/2018,N,06/16/2018,10/15/2020,06/11/2018,06/12/2018,AAI,,31,41.961355321,-87.678305159,"(41.96135532131147, -87.67830515937477)"
70405-20181016,2618086,21408,1,MAO INC.,WABASH TAP,1233 S WABASH AVE 1ST,CHICAGO,IL,60605,34,40,34-40,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,70405,RENEW,,08/15/2018,10/11/2018,N,10/16/2018,10/15/2020,10/11/2018,10/12/2018,AAI,,,41.866520396,-87.625663198,"(41.866520395587116, -87.62566319786642)"
2493189-20171013,2493189,400511,2,UMLAUT BREWING LLC,OFF COLOR BREWING,1460 N KINGSBURY ST,CHICAGO,IL,60642,27,46,27-46,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2493189,ISSUE,10/13/2016,01/07/2017,11/28/2016,Y,10/13/2017,10/15/2019,10/13/2017,10/13/2017,AAI,,,41.907542939,-87.651503777,"(41.907542938729264, -87.6515037774827)"
1592547-20181016,2618933,289802,1,"B 4 B, INC.",ROGERS PARK SOCIAL,6920-6922 N GLENWOOD AVE,CHICAGO,IL,60626,49,23,49-23,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1592547,RENEW,,08/15/2018,09/19/2018,N,10/16/2018,10/15/2020,09/19/2018,09/20/2018,AAI,,24,42.007353468,-87.666305648,"(42.00735346769708, -87.66630564808894)"
17084-20170816,2537664,28220,1,"MARIA'S TAP, INCORPORATED",WHACKY SHACK,5357 W BELMONT AVE 1ST,CHICAGO,IL,60641,30,37,30-37,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,17084,RENEW,,06/15/2017,08/10/2017,N,08/16/2017,08/15/2019,08/10/2017,08/11/2017,AAI,,,41.938530149,-87.761394254,"(41.93853014921272, -87.76139425422107)"
2523661-20171226,2523661,296649,2,TOP CHACH LLC,LIQUOR BOX,"873 N ORLEANS ST BSMT,1, 2, & MEZZ",CHICAGO,IL,60610,27,28,27-28,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2523661,C_EXPA,04/12/2017,09/15/2017,09/15/2017,Y,12/26/2017,02/15/2020,12/26/2017,12/26/2017,AAI,,,41.89869627,-87.637104661,"(41.898696269812156, -87.63710466143999)"
53949-20191116,2691046,38915,1,2609 WEST FULLERTON AVENUE CORPORATION,BOB INN,2609 W FULLERTON AVE 1ST,CHICAGO,IL,60647,1,16,1-16,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,53949,RENEW,,09/15/2019,11/05/2019,N,11/16/2019,11/15/2021,11/05/2019,11/05/2019,AAI,,,41.924741604,-87.692969028,"(41.92474160383676, -87.69296902848737)"
1766679-20180616,2592297,309604,1,"3916 N. ASHLAND, INC.",KEENAN O'REILLY'S PUB,3916 N ASHLAND AVE 1,CHICAGO,IL,60613,47,25,47-25,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1766679,RENEW,,04/15/2018,05/14/2018,N,06/16/2018,06/15/2020,05/14/2018,05/17/2018,AAI,,,41.952992614,-87.669159123,"(41.95299261359812, -87.66915912325935)"
18074-20190416,2648401,28475,1,1951 W DICKENS CORP,DANNY'S TAVERN,1951 W DICKENS AVE,CHICAGO,IL,60614,32,34,32-34,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,18074,RENEW,,02/22/2019,04/03/2019,N,04/16/2019,07/15/2021,04/03/2019,04/04/2019,AAI,,33,41.919472289,-87.677283759,"(41.91947228939262, -87.67728375901756)"
1426066-20191016,2685002,3887,1,"LAWN MAGIC LOUNGE, INC.",LAWN MAGIC LOUNGE,6752 S PULASKI RD 1ST,CHICAGO,IL,60629,23,44,23-44,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1426066,RENEW,,08/15/2019,08/22/2019,N,10/16/2019,10/15/2021,08/22/2019,08/23/2019,AAI,,3,41.769772015,-87.722679474,"(41.769772014709886, -87.7226794740646)"
25588-20170816,2537959,52879,1,BRUDDER'S BAR & GRILL LLC,BRUDDER'S,3600 N PULASKI RD 1ST,CHICAGO,IL,60641,30,1,30-1,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,25588,RENEW,,06/15/2017,08/14/2017,N,08/16/2017,08/15/2019,08/14/2017,08/15/2017,AAI,,,41.946415942,-87.727549491,"(41.946415942190185, -87.7275494909985)"
2575403-20180404,2575403,424320,1,FOLKART TRIPP LLC,MORDECAI BROWN,3632 N CLARK ST 1,CHICAGO,IL,60613,44,50,44-50,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2575403,ISSUE,01/11/2018,02/28/2018,01/29/2018,Y,04/04/2018,04/15/2020,04/04/2018,04/04/2018,AAI,,17,41.948016352,-87.657339668,"(41.94801635212034, -87.65733966838366)"
2677-20170716,2529951,2753,1,"WRONGS, INC.",WRONGS,10012-10014 S WESTERN AVE 1,CHICAGO,IL,60643,19,53,19-53,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2677,RENEW,,05/15/2017,07/05/2017,N,07/16/2017,07/15/2019,07/05/2017,07/06/2017,AAI,,20,41.711442016,-87.681918642,"(41.7114420164893, -87.68191864161031)"
2013-20190216,2637455,395,1,ROBERT R FEDRO JR,LANGE'S LIQUORS,3500 N SOUTHPORT AVE,CHICAGO,IL,60657,44,43,44-43,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2013,RENEW,,12/15/2018,02/07/2019,N,02/16/2019,07/15/2021,02/07/2019,02/13/2019,AAI,,27,41.945286155,-87.664116229,"(41.945286155082755, -87.66411622886991)"
77540-20180516,2584956,22845,1,"BEVIAMO, INC.",BEVIAMO,1358 W TAYLOR ST 1ST,CHICAGO,IL,60607,28,28,28-28,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,77540,RENEW,,03/15/2018,05/14/2018,N,05/16/2018,07/15/2020,05/14/2018,05/15/2018,AAI,,,41.869450387,-87.661567854,"(41.8694503870074, -87.66156785401965)"
28184-20190316,2642590,11459,1,"HOBO'S ON WELLS, INC.",SUITE LOUNGE,1446 N WELLS ST 1ST,CHICAGO,IL,60610,2,42,2-42,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,28184,RENEW,,01/15/2019,03/14/2019,N,03/16/2019,07/15/2021,03/14/2019,03/14/2019,AAI,,48,41.908926038,-87.634787635,"(41.908926038374304, -87.63478763458998)"
25837-20170616,2524605,30403,1,"GORALKA,INC.",STUDIO 51,2522-2524 W 51ST ST  1,CHICAGO,IL,60632,15,17,15-17,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,25837,RENEW,,04/15/2017,05/09/2017,N,06/16/2017,06/15/2019,05/09/2017,05/10/2017,AAI,,,41.801205449,-87.687752191,"(41.80120544865184, -87.68775219068961)"
14892-20190416,2647945,6577,1,"TRATTORIA GIANNI, INC.",TRATTORIA GIANNI,1711 N HALSTED ST,CHICAGO,IL,60614,2,5,2-5,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,14892,RENEW,,02/22/2019,03/21/2019,N,04/16/2019,07/15/2021,03/21/2019,03/22/2019,AAI,,,41.913132756,-87.648195743,"(41.91313275631975, -87.64819574274182)"
2121127-20181216,2628833,250887,1,J & E 2922-24 CORP.,Easy Street Pizza & Patio,2922-2924 W IRVING PARK RD 1,CHICAGO,IL,60618,33,25,33-25,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2121127,RENEW,,10/15/2018,11/19/2018,N,12/16/2018,02/15/2021,11/19/2018,11/20/2018,AAI,,,41.954066876,-87.701752552,"(41.954066875501354, -87.70175255165984)"
8942-20180416,2580086,50833,1,"R.B.I. SLUGGERS, INC.",SLUGGERS,3540 N CLARK ST 1ST,CHICAGO,IL,60657,44,38,44-38,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,8942,RENEW,,02/15/2018,02/26/2018,N,04/16/2018,04/15/2020,02/26/2018,02/27/2018,AAI,,17,41.946576955,-87.656187541,"(41.946576955272015, -87.65618754109963)"
208-20170416,2512091,28,1,THE RIVER SHANNON CORPORATION,RIVER SHANNON,425 W ARMITAGE AVE 1,CHICAGO,IL,60614,43,14,43-14,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,208,RENEW,,02/15/2017,03/09/2017,N,04/16/2017,04/15/2019,03/09/2017,03/10/2017,AAI,,,41.918197786,-87.639747374,"(41.91819778647383, -87.63974737355731)"
19856-20170216,2502031,8022,1,"THE CUE CLUB, INC.",REPLAY ARCADE BAR,2833 N SHEFFIELD AVE 1,CHICAGO,IL,60657,44,29,44-29,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,19856,RENEW,,12/15/2016,02/15/2017,N,02/16/2017,02/15/2019,02/15/2017,02/21/2018,AAI,,17,41.93359333,-87.65374537,"(41.93359333047919, -87.6537453704389)"
2542467-20180112,2542467,345964,19,"DS CANTINA, INC.",DS TEQUILA CO.,3350-3352 N HALSTED ST LL+1,CHICAGO,IL,60657,44,34,44-34,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2542467,C_EXPA,06/28/2017,09/15/2017,09/15/2017,N,01/12/2018,02/15/2019,01/12/2018,01/12/2018,AAI,,17,41.943318356,-87.649514756,"(41.94331835640129, -87.64951475556387)"
81971-20171216,2561552,49409,1,"THE WATER HOLE E.T., LTD.",THE WATERHOLE LOUNGE,1400 S WESTERN AVE 1ST,CHICAGO,IL,60608,28,53,28-53,10,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,81971,RENEW,,10/15/2017,11/01/2017,N,12/16/2017,12/15/2019,11/01/2017,12/08/2017,AAI,,,41.862940665,-87.686081438,"(41.862940665238334, -87.68608143770022)"
34693-20181216,2628149,14895,1,T & A TOO INC,T & A TOO INC,4156 N ST LOUIS AVE,CHICAGO,IL,60618,33,16,33-16,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,34693,RENEW,,10/15/2018,12/06/2018,N,12/16/2018,07/15/2021,12/06/2018,12/06/2018,AAI,,,41.957310961,-87.715617907,"(41.95731096114492, -87.7156179066361)"
498-20181216,2628271,24056,1,"3056 W. MONTROSE , INC.",PEACOCK LIQUORS,3056 W MONTROSE AVE 1ST,CHICAGO,IL,60618,33,8,33-8,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,498,RENEW,,10/15/2018,12/11/2018,N,12/16/2018,02/15/2021,12/11/2018,12/12/2018,AAI,,60,41.961314366,-87.705662345,"(41.96131436609295, -87.70566234510721)"
27882-20180716,2596273,11393,1,NAL / VAR INC.,LOCAL MOTION,10011 S COMMERCIAL AVE 1,CHICAGO,IL,60617,10,7,10-7,4,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,27882,RENEW,,05/15/2018,06/27/2018,N,07/16/2018,07/15/2020,06/27/2018,06/28/2018,AAI,,,41.71298081,-87.55090659,"(41.712980809812755, -87.55090659047397)"
9389-20170316,2507658,50879,1,BOZWOG INC,SECOND STORY BAR,157 E OHIO ST 2ND,CHICAGO,IL,60611,42,53,42-53,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,9389,RENEW,,01/15/2017,03/08/2017,N,03/16/2017,03/15/2019,03/08/2017,03/08/2017,AAI,,,41.892442023,-87.623147475,"(41.89244202292865, -87.62314747525059)"
2354004-20180816,2606717,392882,1,"1910 NORTH MILWAUKEE OPERATIONS, LLC",REMEDY,1910 N MILWAUKEE AVE,CHICAGO,IL,60647,32,31,32-31,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2354004,RENEW,,06/15/2018,07/30/2018,N,08/16/2018,07/15/2021,07/30/2018,07/31/2018,AAI,,33,41.916111429,-87.686539654,"(41.916111429177185, -87.68653965381526)"
44730-20170616,2524893,55752,1,"JOHN & ZOFIA'S LIQ & DELI, INC",JOHN & ZOFIA'S LIQUOR DELI,5076 S ARCHER AVE 1ST,CHICAGO,IL,60632,14,25,14-25,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,44730,RENEW,,04/15/2017,06/02/2017,N,06/16/2017,06/15/2019,06/02/2017,06/05/2017,AAI,,,41.801130563,-87.727810204,"(41.80113056261581, -87.7278102041302)"
13419-20190616,2660002,27281,1,"VAN - NEK, INC.",EL POTRILLO,5129 S ARCHER AVE 1ST,CHICAGO,IL,60632,23,10,23-10,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,13419,RENEW,,04/15/2019,06/17/2019,N,06/16/2019,07/15/2021,06/17/2019,06/17/2019,AAI,,,41.80045419,-87.730755126,"(41.800454189825295, -87.73075512577411)"
1488072-20171116,2557601,274494,1,"DOROTHY'S LIQUORS, INC.",GO TAVERN & LIQUORS,3219 W ARMITAGE AVE 1,CHICAGO,IL,60647,26,3,26-3,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1488072,RENEW,,09/15/2017,11/01/2017,N,11/16/2017,11/15/2019,11/01/2017,11/02/2017,AAI,,,41.917282274,-87.70777592,"(41.91728227369935, -87.70777592011419)"
39233-20190216,2637494,3762,1,BERLIN CORPORATION,BERLIN,954 W BELMONT AVE,CHICAGO,IL,60657,44,20,44-20,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",39233,RENEW,,12/15/2018,02/05/2019,N,02/16/2019,07/15/2021,02/05/2019,02/06/2019,AAI,,17,41.940027954,-87.65357613,"(41.94002795419316, -87.65357612984606)"
38366-20190416,2648065,10012,1,"BULLISTRON'S, INC.",AUGIE'S,1721 W WRIGHTWOOD AVE,CHICAGO,IL,60614,32,27,32-27,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,38366,RENEW,,02/22/2019,03/27/2019,N,04/16/2019,07/15/2021,03/27/2019,05/09/2019,AAI,,,41.928624995,-87.671614503,"(41.92862499471828, -87.67161450321166)"
29403-20190716,2665719,11660,1,"THE 4621 CLUB, LTD.",MAX'S PLACE,4621 N CLARK ST 1ST,CHICAGO,IL,60640,46,16,46-16,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,29403,RENEW,,05/15/2019,11/05/2019,N,07/16/2019,07/15/2021,11/05/2019,11/06/2019,AAI,,31,41.965939263,-87.66672743,"(41.96593926338186, -87.66672742974374)"
45680-20181116,2623620,35907,1,"THE BLUE NOTE, INC.",THE POINT,1565 N MILWAUKEE AVE 1,CHICAGO,IL,60622,1,8,1-8,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,45680,RENEW,,09/15/2018,10/25/2018,N,11/16/2018,07/15/2021,10/25/2018,10/26/2018,AAI,,33,41.910035084,-87.676704689,"(41.91003508427626, -87.67670468869552)"
2446159-20181216,2630127,403623,1,TWO SIX COMPANY LLC,THE NATIVE,2417 N MILWAUKEE AVE,CHICAGO,IL,60647,1,30,1-30,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2446159,RENEW,,10/15/2018,12/03/2018,N,12/16/2018,07/15/2021,12/03/2018,12/04/2018,AAI,,,41.925199339,-87.700860946,"(41.925199338560795, -87.70086094607566)"
30036-20190216,2637909,31480,1,"SHEFFIELD'S BEER & WINE GARDEN, INC.",SHEFFIELD BEER & WINE GARDEN,3256-3258 N SHEFFIELD AVE 1,CHICAGO,IL,60657,44,39,44-39,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,30036,RENEW,,12/15/2018,05/07/2019,N,02/16/2019,07/15/2021,05/07/2019,05/07/2019,AAI,,17,41.94159066,-87.654304973,"(41.94159066006034, -87.65430497323777)"
14610-20170516,2518925,63100,1,GRAND SLAM INC,BRIDGEPORT INN,2901 S ARCHER AVE 1ST,CHICAGO,IL,60608,11,7,11-7,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,14610,RENEW,,03/15/2017,05/05/2017,N,05/16/2017,05/15/2019,05/05/2017,05/08/2017,AAI,,,41.841668177,-87.657641517,"(41.841668176974075, -87.65764151669173)"
444-20180216,2570957,24043,1,"OLD TOWN ALE HOUSE, INC.",OLD TOWN ALE HOUSE INC,219 W NORTH AVE 1ST,CHICAGO,IL,60610,2,42,2-42,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,444,RENEW,,12/15/2017,01/11/2018,N,02/16/2018,02/15/2020,01/11/2018,01/11/2018,AAI,,48,41.911045442,-87.635560235,"(41.911045442113156, -87.63556023465998)"
2506735-20170713,2506735,30513,2,EMMETT'S INC.,OPEN OUTCRY BREWING,10934-10936 S WESTERN AVE 1,CHICAGO,IL,60643,19,50,19-50,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2506735,C_EXPA,01/09/2017,03/15/2017,03/15/2017,Y,07/13/2017,07/15/2019,07/13/2017,07/13/2017,AAI,,20,41.694577926,-87.681392215,"(41.69457792595615, -87.68139221499295)"
623-20171016,2552469,24078,1,MELKAP CORPORATION,MELKAP CORP,6340 W IRVING PARK RD,CHICAGO,IL,60634,38,51,38-51,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,623,RENEW,,08/31/2017,10/17/2017,N,10/16/2017,10/15/2019,10/17/2017,10/18/2017,AAI,,,41.953036034,-87.785755816,"(41.95303603444709, -87.78575581626957)"
31818-20170416,2512805,31979,1,"KATZ & JAMMER KIDS, INC.",HALLIGAN BAR,2274 N LINCOLN AVE 1ST,CHICAGO,IL,60614,43,7,43-7,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,31818,RENEW,,02/15/2017,04/11/2017,N,04/16/2017,04/15/2019,04/11/2017,04/11/2017,AAI,,35,41.923457817,-87.646194661,"(41.92345781733193, -87.64619466104438)"
22647-20190116,2633543,29576,1,3 MUSKIES INC,3 MUSKIES INC,5314 W GRAND AVE,CHICAGO,IL,60639,36,50,36-50,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,22647,RENEW,,11/15/2018,01/11/2019,N,01/16/2019,07/15/2021,01/11/2019,01/11/2019,AAI,,,41.917630469,-87.759077848,"(41.91763046867698, -87.75907784847413)"
11584-20190416,2647929,5452,1,"RIVER-LITES,LTD.",CRIO RESTAURANT,2506-2508 N CLYBOURN AVE 1ST,CHICAGO,IL,60614,32,13,32-13,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,11584,RENEW,,02/22/2019,04/15/2019,N,04/16/2019,07/15/2021,04/15/2019,05/16/2019,AAI,,,41.92698538,-87.672102681,"(41.92698538037725, -87.67210268081504)"
1596273-20180616,2592179,291712,1,REDWOOD LOUNGE LLC,REDWOOD LOUNGE LLC,3200 S WALLACE ST 1ST,CHICAGO,IL,60616,11,23,11-23,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1596273,RENEW,,04/15/2018,05/29/2018,N,06/16/2018,07/15/2021,05/29/2018,05/30/2018,AAC,07/08/2021,,41.836191945,-87.641512054,"(41.836191945499905, -87.64151205401737)"
